	name	male
67476	吾尔开希·喀迪尔	1
67477	瓦力斯·喀迪尔	1
67478	维力·喀迪尔	1
67479	艾则孜·喀迪尔	1
67480	艾依克·喀迪尔	1
67481	伊斯拉木·喀迪尔	1
67482	伊斯拉哈提·喀迪尔	1
67483	伊善·喀迪尔	1
67484	依干拜尔迪·喀迪尔	1
67485	伊里哈木·喀迪尔	1
67486	伊马木·喀迪尔	1
67487	伊敏·喀迪尔	1
67488	伊纳耶提·喀迪尔	1
67489	雅库甫·喀迪尔	1
67490	亚力坤·喀迪尔	1
67491	堯樂博斯·喀迪尔	1
67492	玉素甫·喀迪尔	1
67493	阿不都·喀迪尔	1
67494	阿洪·喀迪尔	1
67495	安拉·喀迪尔	1
67496	巴依·喀迪尔	1
67497	塔依·喀迪尔	1
67498	江·喀迪尔	1
67499	丁·喀迪尔	1
67500	卡日·喀迪尔	1
67501	毛拉·喀迪尔	1
67502	尼亚孜·喀迪尔	1
67503	阿吉·喀迪尔	1
67504	阿布都热依木·喀迪尔	1
67505	阿卜力孜·喀迪尔	1
67506	阿迪里·喀迪尔	1
67507	阿力玛斯·喀迪尔	1
67508	阿力木·喀迪尔	1
67509	艾合太木·喀迪尔	1
67510	艾合麦提·喀迪尔	1
67511	艾尔西丁·喀迪尔	1
67512	艾孜麦提·喀迪尔	1
67513	艾科拜尔·喀迪尔	1
67514	艾勒坎木·喀迪尔	1
67515	艾麦提·喀迪尔	1
67516	安外尔·喀迪尔	1
67517	艾萨·喀迪尔	1
67518	巴土尔·喀迪尔	1
67519	布尔汉·喀迪尔	1
67520	帕则力·喀迪尔	1
67521	塔力甫·喀迪尔	1
67522	吐尔迪·喀迪尔	1
67523	图尔荪·喀迪尔	1
67524	图尔干·喀迪尔	1
67525	图尔贡·喀迪尔	1
67526	加马力·喀迪尔	1
67527	居尔艾提·喀迪尔	1
67528	居玛·喀迪尔	1
67529	吉利力·喀迪尔	1
67530	哈里克·喀迪尔	1
67531	达尼什·喀迪尔	1
67532	热杰普·喀迪尔	1
67533	肉孜·喀迪尔	1
67534	肉索力·喀迪尔	1
67535	萨比提·喀迪尔	1
67536	萨比尔·喀迪尔	1
67537	司的克·喀迪尔	1
67538	斯拉木·喀迪尔	1
67539	萨吾提·喀迪尔	1
67540	萨依提·喀迪尔	1
67541	苏力坦·喀迪尔	1
67542	赛依提·喀迪尔	1
67543	赛皮丁·喀迪尔	1
67544	谢热甫·喀迪尔	1
67545	鲜拜·喀迪尔	1
67546	肖开特·喀迪尔	1
67547	雪合拉提·喀迪尔	1
67548	秀库尔·喀迪尔	1
67549	西热甫·喀迪尔	1
67550	哈尔·喀迪尔	1
67551	哈斯木·喀迪尔	1
67552	哈米力·喀迪尔	1
67553	柯日木·喀迪尔	1
67554	麦麦提·喀迪尔	1
67555	穆台力甫·喀迪尔	1
67556	莫敏·喀迪尔	1
67557	乃比·喀迪尔	1
67558	哈基姆·喀迪尔	1
67559	艾散·喀迪尔	1
67560	吾吐克·喀迪尔	1
67561	吾尔凯西·喀迪尔	1
67562	瓦热斯·喀迪尔	1
67563	伊禅·喀迪尔	1
67564	伊盖木拜尔迪·喀迪尔	1
67565	伊力哈木·喀迪尔	1
67566	亚库甫·喀迪尔	1
67567	亚里坤·喀迪尔	1
67568	尧勒巴斯·喀迪尔	1
67569	阿布都·喀迪尔	1
67570	喀日·喀迪尔	1
67571	尼牙孜·喀迪尔	1
67572	哈吉·喀迪尔	1
67573	阿地力·喀迪尔	1
67574	艾合旦木·喀迪尔	1
67575	艾克巴尔·喀迪尔	1
67576	塔里甫·喀迪尔	1
67577	图尔迪·喀迪尔	1
67578	吐尔孙·喀迪尔	1
67579	图尔洪·喀迪尔	1
67580	玉孜·喀迪尔	1
67581	哈迪尔·喀迪尔	1
67582	麦买提·喀迪尔	1
67583	吴尔凯西·喀迪尔	1
67584	額敏·喀迪尔	1
67585	亚库普·喀迪尔	1
67586	牙力昆·喀迪尔	1
67587	阿卜杜·喀迪尔	1
67588	图尔逊·喀迪尔	1
67589	吐尔贡·喀迪尔	1
67590	阿达来提·喀迪尔	1
67591	夏哈普·喀迪尔	1
67592	阿尔祖·喀迪尔	1
67593	阿丽同·喀迪尔	0
67594	阿米娜·喀迪尔	0
67595	阿娜尔·喀迪尔	0
67596	阿依帕夏·喀迪尔	0
67597	阿依夏木·喀迪尔	0
67598	阿依努尔·喀迪尔	0
67599	艾拉·喀迪尔	0
67600	巴哈尔·喀迪尔	0
67601	拜合蒂·喀迪尔	0
67602	布里布里·喀迪尔	0
67603	塔吉古丽·喀迪尔	0
67604	提拉·喀迪尔	0
67605	吉乃斯太·喀迪尔	0
67606	乔丽潘·喀迪尔	0
67607	齐曼古丽·喀迪尔	0
67608	哈斯也提·喀迪尔	0
67609	罕扎代·喀迪尔	0
67610	哈古丽·喀迪尔	0
67611	海力且木·喀迪尔	0
67612	迪丽拜尔·喀迪尔	0
67613	迪丽达尔·喀迪尔	0
67614	迪丽热巴·喀迪尔	0
67615	热娜·喀迪尔	0
67616	热依罕·喀迪尔	0
67617	茹仙·喀迪尔	0
67618	热孜宛·喀迪尔	0
67619	再乃甫·喀迪尔	0
67620	祖木热提·喀迪尔	0
67621	佐合热·喀迪尔	0
67622	孜巴·喀迪尔	0
67623	萨阿代提·喀迪尔	0
67624	萨巴海提·喀迪尔	0
67625	沙拉买提·喀迪尔	0
67626	赛乃姆·喀迪尔	0
67627	赛娜瓦尔·喀迪尔	0
67628	夏热拜提·喀迪尔	0
67629	希仁·喀迪尔	0
67630	凯赛尔·喀迪尔	0
67631	坎曼尔·喀迪尔	0
67632	古海尔·喀迪尔	0
67633	古再丽·喀迪尔	0
67634	古丽扎尔·喀迪尔	0
67635	古丽罕·喀迪尔	0
67636	古丽苏如合·喀迪尔	0
67637	古丽仙·喀迪尔	0
67638	古丽娜尔·喀迪尔	0
67639	古丽斯坦·喀迪尔	0
67640	麦尔哈巴·喀迪尔	0
67641	麦丽开·喀迪尔	0
67642	麦合布拜·喀迪尔	0
67643	穆巴热克·喀迪尔	0
67644	穆坎妲斯·喀迪尔	0
67645	娜扎开提·喀迪尔	0
67646	尼格尔·喀迪尔	0
67647	尼鲁帕尔·喀迪尔	0
67648	尼叶蒂·喀迪尔	0
67649	赫木热·喀迪尔	0
67650	约日耶提·喀迪尔	0
67651	伊巴代提·喀迪尔	0
67652	伊排提·喀迪尔	0
67653	尤丽吐孜·喀迪尔	0
67654	阿依·喀迪尔	0
67655	布维·喀迪尔	0
67656	汗·喀迪尔	0
67657	克孜·喀迪尔	0
67658	古丽·喀迪尔	0
67659	姆·喀迪尔	0
67660	努尔·喀迪尔	0
67661	妮萨·喀迪尔	0
67662	阿达莱提·喀迪尔	0
67663	阿丽屯·喀迪尔	0
67664	阿依夏姆·喀迪尔	0
67665	布力布力·喀迪尔	0
67666	乔力潘·喀迪尔	0
67667	奇曼古丽·喀迪尔	0
67668	哈斯叶提·喀迪尔	0
67669	罕古丽·喀迪尔	0
67670	海丽且木·喀迪尔	0
67671	迪里拜尔·喀迪尔	0
67672	冉娜·喀迪尔	0
67673	热依汉·喀迪尔	0
67674	热孜婉·喀迪尔	0
67675	再乃普·喀迪尔	0
67676	祖姆热提·喀迪尔	0
67677	祖合热·喀迪尔	0
67678	沙巴海提·喀迪尔	0
67679	萨拉买提·喀迪尔	0
67680	赛乃木·喀迪尔	0
67681	西仁·喀迪尔	0
67682	开萨尔·喀迪尔	0
67683	果海尔·喀迪尔	0
67684	古赞丽·喀迪尔	0
67685	古丽扎热·喀迪尔	0
67686	古丽苏茹合·喀迪尔	0
67687	古丽鲜·喀迪尔	0
67688	穆巴热科·喀迪尔	0
67689	妮尕尔·喀迪尔	0
67690	尼露拜尔·喀迪尔	0
67691	玉丽吐孜·喀迪尔	0
67692	布威·喀迪尔	0
67693	罕·喀迪尔	0
67694	柯孜·喀迪尔	0
67695	木·喀迪尔	0
67696	尼萨·喀迪尔	0
67697	阿依谢姆·喀迪尔	0
67698	乔丽番·喀迪尔	0
67699	哈斯耶提·喀迪尔	0
67700	海丽且姆·喀迪尔	0
67701	萨拉麦提·喀迪尔	0
67702	希林·喀迪尔	0
67703	布韦·喀迪尔	0
67704	柯则·喀迪尔	0
67705	尼莎·喀迪尔	0
67706	阿巴拜科日·哈尔	1
67707	阿不都热依木·哈尔	1
67708	阿不力孜·哈尔	1
67709	阿迪力·哈尔	1
67710	阿尔斯兰·哈尔	1
67711	阿扎提·哈尔	1
67712	阿勒玛斯·哈尔	1
67713	阿里木·哈尔	1
67714	阿曼·哈尔	1
67715	艾海提·哈尔	1
67716	艾合坦木·哈尔	1
67717	艾合买提·哈尔	1
67718	艾尔希鼎·哈尔	1
67719	艾尔肯·哈尔	1
67720	艾孜买提·哈尔	1
67721	艾克拜尔·哈尔	1
67722	艾力凯木·哈尔	1
67723	艾力·哈尔	1
67724	艾买提·哈尔	1
67725	艾尼瓦尔·哈尔	1
67726	艾沙·哈尔	1
67727	依明·哈尔	1
67728	巴图尔·哈尔	1
67729	巴拉提·哈尔	1
67730	巴克·哈尔	1
67731	拜合提亚尔·哈尔	1
67732	布尔斯兰·哈尔	1
67733	包尔汉·哈尔	1
67734	帕孜力·哈尔	1
67735	普拉提·哈尔	1
67736	皮达·哈尔	1
67737	塔西布拉克·哈尔	1
67738	塔力普·哈尔	1
67739	托合提·哈尔	1
67740	坦吾皮克·哈尔	1
67741	吐尔地·哈尔	1
67742	吐尔逊·哈尔	1
67743	吐尔干·哈尔	1
67744	吐尔洪·哈尔	1
67745	铁木尔·哈尔	1
67746	提力瓦力迪·哈尔	1
67747	贾马力·哈尔	1
67748	健索尔·哈尔	1
67749	居热提·哈尔	1
67750	居麦·哈尔	1
67751	杰力力·哈尔	1
67752	哈力克·哈尔	1
67753	达尼西·哈尔	1
67754	达瓦买提·哈尔	1
67755	达伍提·哈尔	1
67756	迪亚尔·哈尔	1
67757	热合曼·哈尔	1
67758	热扎克·哈尔	1
67759	热介甫·哈尔	1
67760	热克甫·哈尔	1
67761	热赫木·哈尔	1
67762	如孜·哈尔	1
67763	如苏力·哈尔	1
67764	扎伊提·哈尔	1
67765	孜亚·哈尔	1
67766	沙比提·哈尔	1
67767	沙比尔·哈尔	1
67768	萨迪克·哈尔	1
67769	萨拉木·哈尔	1
67770	沙吾提·哈尔	1
67771	沙依提·哈尔	1
67772	赛排尔·哈尔	1
67773	赛尔旦·哈尔	1
67774	苏皮·哈尔	1
67775	苏里唐·哈尔	1
67776	色提瓦力迪·哈尔	1
67777	色依提·哈尔	1
67778	赛福鼎·哈尔	1
67779	谢力甫·哈尔	1
67780	谢木斯·哈尔	1
67781	仙拜·哈尔	1
67782	肖开提·哈尔	1
67783	雪合来提·哈尔	1
67784	许库尔·哈尔	1
67785	西力甫·哈尔	1
67786	哈孜·哈尔	1
67787	艾里甫·哈尔	1
67788	艾尼·哈尔	1
67789	卡德尔·哈尔	1
67790	卡热·哈尔	1
67791	喀斯木·哈尔	1
67792	喀伍力·哈尔	1
67793	阔其喀尔·哈尔	1
67794	库尔班·哈尔	1
67795	哈热买提·哈尔	1
67796	佧马力·哈尔	1
67797	佧米力·哈尔	1
67798	坎吉·哈尔	1
67799	克热木·哈尔	1
67800	麦吉侬·哈尔	1
67801	麦合苏提·哈尔	1
67802	麦合木提·哈尔	1
67803	麦苏木·哈尔	1
67804	买买提·哈尔	1
67805	穆太力普·哈尔	1
67806	穆合塔尔·哈尔	1
67807	穆再排尔·哈尔	1
67808	穆萨·哈尔	1
67809	努尔扎提·哈尔	1
67810	莫明·哈尔	1
67811	南比·哈尔	1
67812	努斯热提·哈尔	1
67813	尼加提·哈尔	1
67814	尼扎木·哈尔	1
67815	阿西木·哈尔	1
67816	哈克木·哈尔	1
67817	艾山·哈尔	1
67818	吾守尔·哈尔	1
67819	赫克木·哈尔	1
67820	赫克买提·哈尔	1
67821	奥斯曼·哈尔	1
67822	乌图克·哈尔	1
67823	乌齐坤·哈尔	1
67824	约麦尔·哈尔	1
67825	吾尔开希·哈尔	1
67826	瓦力斯·哈尔	1
67827	维力·哈尔	1
67828	艾则孜·哈尔	1
67829	艾依克·哈尔	1
67830	伊斯拉木·哈尔	1
67831	伊斯拉哈提·哈尔	1
67832	伊善·哈尔	1
67833	依干拜尔迪·哈尔	1
67834	伊里哈木·哈尔	1
67835	伊马木·哈尔	1
67836	伊敏·哈尔	1
67837	伊纳耶提·哈尔	1
67838	雅库甫·哈尔	1
67839	亚力坤·哈尔	1
67840	堯樂博斯·哈尔	1
67841	玉素甫·哈尔	1
67842	阿不都·哈尔	1
67843	阿洪·哈尔	1
67844	安拉·哈尔	1
67845	巴依·哈尔	1
67846	塔依·哈尔	1
67847	江·哈尔	1
67848	丁·哈尔	1
67849	卡日·哈尔	1
67850	毛拉·哈尔	1
67851	尼亚孜·哈尔	1
67852	阿吉·哈尔	1
67853	阿布都热依木·哈尔	1
67854	阿卜力孜·哈尔	1
67855	阿迪里·哈尔	1
67856	阿力玛斯·哈尔	1
67857	阿力木·哈尔	1
67858	艾合太木·哈尔	1
67859	艾合麦提·哈尔	1
67860	艾尔西丁·哈尔	1
67861	艾孜麦提·哈尔	1
67862	艾科拜尔·哈尔	1
67863	艾勒坎木·哈尔	1
67864	艾麦提·哈尔	1
67865	安外尔·哈尔	1
67866	艾萨·哈尔	1
67867	巴土尔·哈尔	1
67868	布尔汉·哈尔	1
67869	帕则力·哈尔	1
67870	塔力甫·哈尔	1
67871	吐尔迪·哈尔	1
67872	图尔荪·哈尔	1
67873	图尔干·哈尔	1
67874	图尔贡·哈尔	1
67875	加马力·哈尔	1
67876	居尔艾提·哈尔	1
67877	居玛·哈尔	1
67878	吉利力·哈尔	1
67879	哈里克·哈尔	1
67880	达尼什·哈尔	1
67881	热杰普·哈尔	1
67882	肉孜·哈尔	1
67883	肉索力·哈尔	1
67884	萨比提·哈尔	1
67885	萨比尔·哈尔	1
67886	司的克·哈尔	1
67887	斯拉木·哈尔	1
67888	萨吾提·哈尔	1
67889	萨依提·哈尔	1
67890	苏力坦·哈尔	1
67891	赛依提·哈尔	1
67892	赛皮丁·哈尔	1
67893	谢热甫·哈尔	1
67894	鲜拜·哈尔	1
67895	肖开特·哈尔	1
67896	雪合拉提·哈尔	1
67897	秀库尔·哈尔	1
67898	西热甫·哈尔	1
67899	喀迪尔·哈尔	1
67900	哈斯木·哈尔	1
67901	哈米力·哈尔	1
67902	柯日木·哈尔	1
67903	麦麦提·哈尔	1
67904	穆台力甫·哈尔	1
67905	莫敏·哈尔	1
67906	乃比·哈尔	1
67907	哈基姆·哈尔	1
67908	艾散·哈尔	1
67909	吾吐克·哈尔	1
67910	吾尔凯西·哈尔	1
67911	瓦热斯·哈尔	1
67912	伊禅·哈尔	1
67913	伊盖木拜尔迪·哈尔	1
67914	伊力哈木·哈尔	1
67915	亚库甫·哈尔	1
67916	亚里坤·哈尔	1
67917	尧勒巴斯·哈尔	1
67918	阿布都·哈尔	1
67919	喀日·哈尔	1
67920	尼牙孜·哈尔	1
67921	哈吉·哈尔	1
67922	阿地力·哈尔	1
67923	艾合旦木·哈尔	1
67924	艾克巴尔·哈尔	1
67925	塔里甫·哈尔	1
67926	图尔迪·哈尔	1
67927	吐尔孙·哈尔	1
67928	图尔洪·哈尔	1
67929	玉孜·哈尔	1
67930	哈迪尔·哈尔	1
67931	麦买提·哈尔	1
67932	吴尔凯西·哈尔	1
67933	額敏·哈尔	1
67934	亚库普·哈尔	1
67935	牙力昆·哈尔	1
67936	阿卜杜·哈尔	1
67937	图尔逊·哈尔	1
67938	吐尔贡·哈尔	1
67939	阿达来提·哈尔	1
67940	夏哈普·哈尔	1
67941	阿尔祖·哈尔	1
67942	阿丽同·哈尔	0
67943	阿米娜·哈尔	0
67944	阿娜尔·哈尔	0
67945	阿依帕夏·哈尔	0
67946	阿依夏木·哈尔	0
67947	阿依努尔·哈尔	0
67948	艾拉·哈尔	0
67949	巴哈尔·哈尔	0
67950	拜合蒂·哈尔	0
67951	布里布里·哈尔	0
67952	塔吉古丽·哈尔	0
67953	提拉·哈尔	0
67954	吉乃斯太·哈尔	0
67955	乔丽潘·哈尔	0
67956	齐曼古丽·哈尔	0
67957	哈斯也提·哈尔	0
67958	罕扎代·哈尔	0
67959	哈古丽·哈尔	0
67960	海力且木·哈尔	0
67961	迪丽拜尔·哈尔	0
67962	迪丽达尔·哈尔	0
67963	迪丽热巴·哈尔	0
67964	热娜·哈尔	0
67965	热依罕·哈尔	0
67966	茹仙·哈尔	0
67967	热孜宛·哈尔	0
67968	再乃甫·哈尔	0
67969	祖木热提·哈尔	0
67970	佐合热·哈尔	0
67971	孜巴·哈尔	0
67972	萨阿代提·哈尔	0
67973	萨巴海提·哈尔	0
67974	沙拉买提·哈尔	0
67975	赛乃姆·哈尔	0
67976	赛娜瓦尔·哈尔	0
67977	夏热拜提·哈尔	0
67978	希仁·哈尔	0
67979	凯赛尔·哈尔	0
67980	坎曼尔·哈尔	0
67981	古海尔·哈尔	0
67982	古再丽·哈尔	0
67983	古丽扎尔·哈尔	0
67984	古丽罕·哈尔	0
67985	古丽苏如合·哈尔	0
67986	古丽仙·哈尔	0
67987	古丽娜尔·哈尔	0
67988	古丽斯坦·哈尔	0
67989	麦尔哈巴·哈尔	0
67990	麦丽开·哈尔	0
67991	麦合布拜·哈尔	0
67992	穆巴热克·哈尔	0
67993	穆坎妲斯·哈尔	0
67994	娜扎开提·哈尔	0
67995	尼格尔·哈尔	0
67996	尼鲁帕尔·哈尔	0
67997	尼叶蒂·哈尔	0
67998	赫木热·哈尔	0
67999	约日耶提·哈尔	0
68000	伊巴代提·哈尔	0
68001	伊排提·哈尔	0
68002	尤丽吐孜·哈尔	0
68003	阿依·哈尔	0
68004	布维·哈尔	0
68005	汗·哈尔	0
68006	克孜·哈尔	0
68007	古丽·哈尔	0
68008	姆·哈尔	0
68009	努尔·哈尔	0
68010	妮萨·哈尔	0
68011	阿达莱提·哈尔	0
68012	阿丽屯·哈尔	0
68013	阿依夏姆·哈尔	0
68014	布力布力·哈尔	0
68015	乔力潘·哈尔	0
68016	奇曼古丽·哈尔	0
68017	哈斯叶提·哈尔	0
68018	罕古丽·哈尔	0
68019	海丽且木·哈尔	0
68020	迪里拜尔·哈尔	0
68021	冉娜·哈尔	0
68022	热依汉·哈尔	0
68023	热孜婉·哈尔	0
68024	再乃普·哈尔	0
68025	祖姆热提·哈尔	0
68026	祖合热·哈尔	0
68027	沙巴海提·哈尔	0
68028	萨拉买提·哈尔	0
68029	赛乃木·哈尔	0
68030	西仁·哈尔	0
68031	开萨尔·哈尔	0
68032	果海尔·哈尔	0
68033	古赞丽·哈尔	0
68034	古丽扎热·哈尔	0
68035	古丽苏茹合·哈尔	0
68036	古丽鲜·哈尔	0
68037	穆巴热科·哈尔	0
68038	妮尕尔·哈尔	0
68039	尼露拜尔·哈尔	0
68040	玉丽吐孜·哈尔	0
68041	布威·哈尔	0
68042	罕·哈尔	0
68043	柯孜·哈尔	0
68044	木·哈尔	0
68045	尼萨·哈尔	0
68046	阿依谢姆·哈尔	0
68047	乔丽番·哈尔	0
68048	哈斯耶提·哈尔	0
68049	海丽且姆·哈尔	0
68050	萨拉麦提·哈尔	0
68051	希林·哈尔	0
68052	布韦·哈尔	0
68053	柯则·哈尔	0
68054	尼莎·哈尔	0
68055	阿巴拜科日·哈斯木	1
68056	阿不都热依木·哈斯木	1
68057	阿不力孜·哈斯木	1
68058	阿迪力·哈斯木	1
68059	阿尔斯兰·哈斯木	1
68060	阿扎提·哈斯木	1
68061	阿勒玛斯·哈斯木	1
68062	阿里木·哈斯木	1
68063	阿曼·哈斯木	1
68064	艾海提·哈斯木	1
68065	艾合坦木·哈斯木	1
68066	艾合买提·哈斯木	1
68067	艾尔希鼎·哈斯木	1
68068	艾尔肯·哈斯木	1
68069	艾孜买提·哈斯木	1
68070	艾克拜尔·哈斯木	1
68071	艾力凯木·哈斯木	1
68072	艾力·哈斯木	1
68073	艾买提·哈斯木	1
68074	艾尼瓦尔·哈斯木	1
68075	艾沙·哈斯木	1
68076	依明·哈斯木	1
68077	巴图尔·哈斯木	1
68078	巴拉提·哈斯木	1
68079	巴克·哈斯木	1
68080	拜合提亚尔·哈斯木	1
68081	布尔斯兰·哈斯木	1
68082	包尔汉·哈斯木	1
68083	帕孜力·哈斯木	1
68084	普拉提·哈斯木	1
68085	皮达·哈斯木	1
68086	塔西布拉克·哈斯木	1
68087	塔力普·哈斯木	1
68088	托合提·哈斯木	1
68089	坦吾皮克·哈斯木	1
68090	吐尔地·哈斯木	1
68091	吐尔逊·哈斯木	1
68092	吐尔干·哈斯木	1
68093	吐尔洪·哈斯木	1
68094	铁木尔·哈斯木	1
68095	提力瓦力迪·哈斯木	1
68096	贾马力·哈斯木	1
68097	健索尔·哈斯木	1
68098	居热提·哈斯木	1
68099	居麦·哈斯木	1
68100	杰力力·哈斯木	1
68101	哈力克·哈斯木	1
68102	达尼西·哈斯木	1
68103	达瓦买提·哈斯木	1
68104	达伍提·哈斯木	1
68105	迪亚尔·哈斯木	1
68106	热合曼·哈斯木	1
68107	热扎克·哈斯木	1
68108	热介甫·哈斯木	1
68109	热克甫·哈斯木	1
68110	热赫木·哈斯木	1
68111	如孜·哈斯木	1
68112	如苏力·哈斯木	1
68113	扎伊提·哈斯木	1
68114	孜亚·哈斯木	1
68115	沙比提·哈斯木	1
68116	沙比尔·哈斯木	1
68117	萨迪克·哈斯木	1
68118	萨拉木·哈斯木	1
68119	沙吾提·哈斯木	1
68120	沙依提·哈斯木	1
68121	赛排尔·哈斯木	1
68122	赛尔旦·哈斯木	1
68123	苏皮·哈斯木	1
68124	苏里唐·哈斯木	1
68125	色提瓦力迪·哈斯木	1
68126	色依提·哈斯木	1
68127	赛福鼎·哈斯木	1
68128	谢力甫·哈斯木	1
68129	谢木斯·哈斯木	1
68130	仙拜·哈斯木	1
68131	肖开提·哈斯木	1
68132	雪合来提·哈斯木	1
68133	许库尔·哈斯木	1
68134	西力甫·哈斯木	1
68135	哈孜·哈斯木	1
68136	艾里甫·哈斯木	1
68137	艾尼·哈斯木	1
68138	卡德尔·哈斯木	1
68139	卡热·哈斯木	1
68140	喀斯木·哈斯木	1
68141	喀伍力·哈斯木	1
68142	阔其喀尔·哈斯木	1
68143	库尔班·哈斯木	1
68144	哈热买提·哈斯木	1
68145	佧马力·哈斯木	1
68146	佧米力·哈斯木	1
68147	坎吉·哈斯木	1
68148	克热木·哈斯木	1
68149	麦吉侬·哈斯木	1
68150	麦合苏提·哈斯木	1
68151	麦合木提·哈斯木	1
68152	麦苏木·哈斯木	1
68153	买买提·哈斯木	1
68154	穆太力普·哈斯木	1
68155	穆合塔尔·哈斯木	1
68156	穆再排尔·哈斯木	1
68157	穆萨·哈斯木	1
68158	努尔扎提·哈斯木	1
68159	莫明·哈斯木	1
68160	南比·哈斯木	1
68161	努斯热提·哈斯木	1
68162	尼加提·哈斯木	1
68163	尼扎木·哈斯木	1
68164	阿西木·哈斯木	1
68165	哈克木·哈斯木	1
68166	艾山·哈斯木	1
68167	吾守尔·哈斯木	1
68168	赫克木·哈斯木	1
68169	赫克买提·哈斯木	1
68170	奥斯曼·哈斯木	1
68171	乌图克·哈斯木	1
68172	乌齐坤·哈斯木	1
68173	约麦尔·哈斯木	1
68174	吾尔开希·哈斯木	1
68175	瓦力斯·哈斯木	1
68176	维力·哈斯木	1
68177	艾则孜·哈斯木	1
68178	艾依克·哈斯木	1
68179	伊斯拉木·哈斯木	1
68180	伊斯拉哈提·哈斯木	1
68181	伊善·哈斯木	1
68182	依干拜尔迪·哈斯木	1
68183	伊里哈木·哈斯木	1
68184	伊马木·哈斯木	1
68185	伊敏·哈斯木	1
68186	伊纳耶提·哈斯木	1
68187	雅库甫·哈斯木	1
68188	亚力坤·哈斯木	1
68189	堯樂博斯·哈斯木	1
68190	玉素甫·哈斯木	1
68191	阿不都·哈斯木	1
68192	阿洪·哈斯木	1
68193	安拉·哈斯木	1
68194	巴依·哈斯木	1
68195	塔依·哈斯木	1
68196	江·哈斯木	1
68197	丁·哈斯木	1
68198	卡日·哈斯木	1
68199	毛拉·哈斯木	1
68200	尼亚孜·哈斯木	1
68201	阿吉·哈斯木	1
68202	阿布都热依木·哈斯木	1
68203	阿卜力孜·哈斯木	1
68204	阿迪里·哈斯木	1
68205	阿力玛斯·哈斯木	1
68206	阿力木·哈斯木	1
68207	艾合太木·哈斯木	1
68208	艾合麦提·哈斯木	1
68209	艾尔西丁·哈斯木	1
68210	艾孜麦提·哈斯木	1
68211	艾科拜尔·哈斯木	1
68212	艾勒坎木·哈斯木	1
68213	艾麦提·哈斯木	1
68214	安外尔·哈斯木	1
68215	艾萨·哈斯木	1
68216	巴土尔·哈斯木	1
68217	布尔汉·哈斯木	1
68218	帕则力·哈斯木	1
68219	塔力甫·哈斯木	1
68220	吐尔迪·哈斯木	1
68221	图尔荪·哈斯木	1
68222	图尔干·哈斯木	1
68223	图尔贡·哈斯木	1
68224	加马力·哈斯木	1
68225	居尔艾提·哈斯木	1
68226	居玛·哈斯木	1
68227	吉利力·哈斯木	1
68228	哈里克·哈斯木	1
68229	达尼什·哈斯木	1
68230	热杰普·哈斯木	1
68231	肉孜·哈斯木	1
68232	肉索力·哈斯木	1
68233	萨比提·哈斯木	1
68234	萨比尔·哈斯木	1
68235	司的克·哈斯木	1
68236	斯拉木·哈斯木	1
68237	萨吾提·哈斯木	1
68238	萨依提·哈斯木	1
68239	苏力坦·哈斯木	1
68240	赛依提·哈斯木	1
68241	赛皮丁·哈斯木	1
68242	谢热甫·哈斯木	1
68243	鲜拜·哈斯木	1
68244	肖开特·哈斯木	1
68245	雪合拉提·哈斯木	1
68246	秀库尔·哈斯木	1
68247	西热甫·哈斯木	1
68248	喀迪尔·哈斯木	1
68249	哈尔·哈斯木	1
68250	哈米力·哈斯木	1
68251	柯日木·哈斯木	1
68252	麦麦提·哈斯木	1
68253	穆台力甫·哈斯木	1
68254	莫敏·哈斯木	1
68255	乃比·哈斯木	1
68256	哈基姆·哈斯木	1
68257	艾散·哈斯木	1
68258	吾吐克·哈斯木	1
68259	吾尔凯西·哈斯木	1
68260	瓦热斯·哈斯木	1
68261	伊禅·哈斯木	1
68262	伊盖木拜尔迪·哈斯木	1
68263	伊力哈木·哈斯木	1
68264	亚库甫·哈斯木	1
68265	亚里坤·哈斯木	1
68266	尧勒巴斯·哈斯木	1
68267	阿布都·哈斯木	1
68268	喀日·哈斯木	1
68269	尼牙孜·哈斯木	1
68270	哈吉·哈斯木	1
68271	阿地力·哈斯木	1
68272	艾合旦木·哈斯木	1
68273	艾克巴尔·哈斯木	1
68274	塔里甫·哈斯木	1
68275	图尔迪·哈斯木	1
68276	吐尔孙·哈斯木	1
68277	图尔洪·哈斯木	1
68278	玉孜·哈斯木	1
68279	哈迪尔·哈斯木	1
68280	麦买提·哈斯木	1
68281	吴尔凯西·哈斯木	1
68282	額敏·哈斯木	1
68283	亚库普·哈斯木	1
68284	牙力昆·哈斯木	1
68285	阿卜杜·哈斯木	1
68286	图尔逊·哈斯木	1
68287	吐尔贡·哈斯木	1
68288	阿达来提·哈斯木	1
68289	夏哈普·哈斯木	1
68290	阿尔祖·哈斯木	1
68291	阿丽同·哈斯木	0
68292	阿米娜·哈斯木	0
68293	阿娜尔·哈斯木	0
68294	阿依帕夏·哈斯木	0
68295	阿依夏木·哈斯木	0
68296	阿依努尔·哈斯木	0
68297	艾拉·哈斯木	0
68298	巴哈尔·哈斯木	0
68299	拜合蒂·哈斯木	0
68300	布里布里·哈斯木	0
68301	塔吉古丽·哈斯木	0
68302	提拉·哈斯木	0
68303	吉乃斯太·哈斯木	0
68304	乔丽潘·哈斯木	0
